id_cliente,idade,tempo_de_contrato_meses,frequencia_uso_mensal,ultimo_login_dias,suporte_chamados_abertos,uso_funcionalidades_premium,interacao_emails_marketing,plano,pagamento_em_dia,avaliacao_satisfacao,regiao,tempo_total_login_horas,navegador_usado,hora_ultimo_acesso,churn,codigo_cliente,constante
224,66,23,23,38,2,0.17580947044798223,2,Standard,1,2.2,Nordeste,24.498571352598724,Chrome,6,0,C00224,1
225,54,48,23,23,2,0.11020850975955088,5,Premium,1,5.0,Norte,2.6537866165065327,Chrome,6,0,C00225,1
226,66,19,28,47,2,0.2208948016657899,9,Standard,1,2.9,Sudeste,184.37298442156782,Chrome,0,0,C00226,1
227,34,42,15,17,1,0.7445398349990224,7,Standard,1,3.3,Sudeste,56.61314018400859,Chrome,2,0,C00227,1
228,66,3,4,59,0,0.769732545327364,8,Premium,1,3.2,Centro-Oeste,16.922391257905186,Firefox,18,1,C00228,1
229,19,27,4,37,2,0.02819779166723757,6,Standard,1,4.4,Centro-Oeste,30.318256301806233,Edge,13,0,C00229,1
230,19,3,19,38,1,0.05997771690202136,2,Premium,0,3.3,Sudeste,14.25397565752583,Edge,8,1,C00230,1
231,45,28,29,50,4,0.9815650929272371,4,Premium,1,1.6,Centro-Oeste,67.58914513414426,Safari,0,1,C00231,1
232,40,17,20,39,4,0.4921028890497716,4,Premium,1,1.6,Sul,51.701168952072706,Firefox,10,0,C00232,1
233,54,31,17,0,2,0.5359034329848832,0,Premium,1,2.9,Centro-Oeste,36.65403378920104,Firefox,2,0,C00233,1
234,49,10,17,16,2,0.6121822202225895,1,Basic,1,3.7,Norte,23.53447440018244,Safari,3,1,C00234,1
235,50,49,4,25,2,0.9644433222847049,6,Premium,1,3.0,Sudeste,18.306531397610584,Edge,16,1,C00235,1
236,18,22,10,50,4,0.1595000015229847,3,Premium,1,4.1,Nordeste,83.84651635304601,Edge,3,0,C00236,1
237,36,30,12,21,5,0.6330818997053016,2,Standard,1,4.9,Sudeste,24.918826241623414,Safari,23,1,C00237,1
238,19,49,2,38,2,0.07580687489258042,3,Premium,1,2.2,Norte,32.377768251747405,Chrome,12,0,C00238,1
239,61,21,16,17,2,0.5134448126664541,6,Basic,1,3.7,Centro-Oeste,9.536849355559735,Firefox,5,0,C00239,1
240,43,36,24,37,1,0.44026611958381867,3,Standard,1,3.0,Nordeste,100.19672043734518,Firefox,16,0,C00240,1
241,49,53,17,27,2,0.26818814003619607,8,Basic,1,2.7,Sudeste,14.126793871087836,Chrome,18,0,C00241,1
242,23,23,13,20,0,0.44055271661128337,6,Standard,0,3.0,Sul,9.309069789630295,Chrome,2,0,C00242,1
243,49,38,11,37,1,0.6982579211032989,1,Basic,1,4.2,Sul,48.9866701588187,Safari,18,0,C00243,1
244,21,12,13,32,1,0.8409821843246916,9,Standard,1,3.6,Sudeste,7.204848210842853,Safari,16,0,C00244,1
245,28,25,25,29,3,0.784904746180449,3,Standard,1,3.0,Centro-Oeste,190.78520841068962,Chrome,5,0,C00245,1
246,34,54,17,41,0,0.584863308753126,3,Premium,1,5.0,Sul,41.01678451048155,Chrome,7,1,C00246,1
247,55,57,29,54,3,0.8969788063998803,2,Basic,1,3.1,Sul,2.3455385908797926,Edge,9,0,C00247,1
248,41,20,19,7,1,0.6938505128966788,0,Premium,1,3.8,Nordeste,7.520462662790056,Safari,17,0,C00248,1
249,22,49,1,29,2,0.8382653731986498,8,Standard,1,3.4,Sul,135.17186969323754,Firefox,14,0,C00249,1
250,69,49,6,38,2,0.39823302013772677,4,Premium,1,2.0,Centro-Oeste,39.71181933881665,Chrome,10,0,C00250,1
251,51,42,14,8,1,0.6983732790806494,8,Premium,1,3.2,Sudeste,21.923729657504314,Safari,20,0,C00251,1
252,23,7,27,32,4,0.07450559681895252,7,Basic,1,2.9,Sul,59.4131460843241,Chrome,1,0,C00252,1
253,39,29,9,57,2,0.9571379510182054,9,Premium,1,3.1,Sul,23.288671896062635,Edge,10,0,C00253,1
254,28,48,14,56,2,0.6293090730875431,6,Basic,1,5.0,Centro-Oeste,7.714747261510234,Chrome,16,0,C00254,1
255,65,29,16,42,4,0.8567076026688086,0,Premium,0,2.9,Norte,68.28987321187574,Safari,23,0,C00255,1
256,33,13,10,58,0,0.4853980662026921,3,Standard,1,3.6,Sul,22.669120176769034,Edge,6,0,C00256,1
257,50,3,1,28,4,0.030843557928017518,3,Premium,0,4.3,Centro-Oeste,198.02758286806196,Chrome,13,0,C00257,1
258,26,2,26,30,3,0.492040853423067,3,Premium,1,2.7,Norte,15.57596092840569,Firefox,22,0,C00258,1
259,23,16,20,2,2,0.7257881922303382,7,Standard,1,2.5,Nordeste,4.064292263472824,Edge,21,1,C00259,1
260,33,30,17,49,2,0.0653271460548206,5,Premium,1,3.8,Sul,43.539258893981376,Chrome,19,0,C00260,1
261,46,38,24,37,2,0.10030154663346436,0,Premium,1,3.5,Nordeste,5.288267683236497,Firefox,14,0,C00261,1
262,20,6,3,10,0,0.054302801041647975,3,Standard,1,4.0,Centro-Oeste,79.42505923973184,Edge,18,0,C00262,1
263,37,45,8,4,2,0.11988057616035563,9,Premium,1,1.8,Sudeste,23.157036844980478,Chrome,7,0,C00263,1
264,53,7,26,30,1,0.6143413353544538,6,Premium,1,5.0,Nordeste,181.69386747699417,Edge,0,0,C00264,1
265,36,5,27,19,2,0.8743926825739908,8,Standard,1,3.6,Sul,115.24145681341231,Safari,4,0,C00265,1
266,43,56,16,3,1,0.470923662109183,1,Standard,1,4.5,Norte,36.20016315494712,Edge,3,0,C00266,1
267,20,7,16,7,2,0.8087842064259485,1,Standard,1,5.0,Sul,21.895639550043462,Firefox,11,0,C00267,1
268,36,34,16,41,0,0.3985811160464253,4,Standard,0,3.4,Nordeste,228.3450662260861,Chrome,11,0,C00268,1
269,37,32,29,34,2,0.8552705077716106,4,Standard,1,2.6,Sul,22.139851897314127,Firefox,5,0,C00269,1
270,49,49,15,12,3,0.15756020578504415,6,Premium,1,3.1,Sudeste,6.134033061809383,Edge,12,0,C00270,1
271,24,13,19,48,2,0.5739366987524982,3,Basic,1,3.3,Norte,66.79258986909203,Edge,1,0,C00271,1
272,69,30,24,4,4,0.5201654981831045,3,Standard,0,3.7,Nordeste,88.26955734021927,Edge,6,0,C00272,1
273,58,25,7,39,1,0.10283840237330233,1,Premium,1,4.8,Sul,19.57754636749173,Chrome,17,0,C00273,1
274,50,21,22,18,4,0.23824159745590923,1,Standard,0,3.5,Nordeste,16.219344530967103,Firefox,4,0,C00274,1
275,57,59,14,17,2,0.48461962650516244,3,Basic,1,4.8,Norte,27.988486518244056,Firefox,15,0,C00275,1
276,56,21,0,32,1,0.7718459781082914,1,Standard,1,4.7,Sudeste,11.063071633571136,Chrome,6,0,C00276,1
277,35,28,18,3,1,0.9047694427270471,1,Standard,1,3.6,Sudeste,111.811301961893,Edge,17,0,C00277,1
278,57,48,24,58,2,0.7356521548434938,9,Basic,1,1.9,Centro-Oeste,96.06030247737144,Safari,21,0,C00278,1
279,18,58,14,17,1,0.29301432982304076,3,Premium,0,4.4,Sudeste,61.15276724437396,Firefox,17,1,C00279,1
280,28,20,8,45,2,0.10278185508970494,2,Premium,1,4.2,Norte,87.46089553938512,Safari,13,0,C00280,1
281,45,34,4,23,1,0.5252184898132324,9,Premium,1,3.3,Nordeste,14.48472389576583,Safari,0,0,C00281,1
282,42,5,15,42,2,0.34436762817774313,3,Standard,1,2.5,Sudeste,32.51766433917328,Firefox,22,1,C00282,1
283,67,18,27,28,1,0.5633197457318145,9,Premium,1,3.4,Sudeste,22.800775638242527,Chrome,16,1,C00283,1
284,40,39,12,30,2,0.39794398097011296,6,Standard,1,4.0,Sudeste,86.86227045906988,Edge,1,1,C00284,1
285,48,43,15,57,3,0.3791947048410236,2,Standard,1,2.3,Sul,8.027812001586122,Chrome,10,0,C00285,1
286,47,57,21,27,3,0.9119815393319861,0,Basic,1,2.3,Centro-Oeste,10.494099224056539,Safari,22,0,C00286,1
287,59,57,10,8,1,0.6675352192698891,3,Basic,1,5.0,Sudeste,47.833259112453256,Safari,5,1,C00287,1
288,52,11,12,44,1,0.6697061537502125,6,Standard,0,2.4,Sudeste,24.31283614802972,Chrome,4,0,C00288,1
289,24,54,5,25,4,0.1337206184405325,1,Standard,1,2.8,Centro-Oeste,8.050224727197437,Chrome,9,1,C00289,1
290,33,17,25,48,5,0.38966428076151394,9,Standard,1,5.0,Sudeste,5.761774736959338,Chrome,1,0,C00290,1
291,43,48,19,46,0,0.7627675998054497,9,Basic,1,2.5,Nordeste,32.07816694945711,Safari,11,0,C00291,1
292,65,45,16,1,0,0.5669482702342514,1,Standard,1,2.5,Norte,67.08149512412348,Chrome,9,0,C00292,1
293,69,22,4,5,2,0.4603633590538875,5,Premium,1,4.4,Sul,2.72950471024712,Chrome,17,0,C00293,1
294,66,37,28,28,0,0.9727597052762954,4,Premium,1,1.6,Sudeste,67.6591376464139,Chrome,3,1,C00294,1
295,19,20,16,25,1,0.1363688357931374,3,Premium,1,3.0,Nordeste,47.62075121963897,Safari,10,0,C00295,1
296,18,48,0,27,2,0.16076156472065317,5,Standard,1,4.2,Sudeste,20.013376908027166,Firefox,11,0,C00296,1
297,65,54,26,6,4,0.5632470198240976,8,Standard,1,5.0,Sudeste,1.5446734031667886,Firefox,9,0,C00297,1
298,29,54,4,33,4,0.40517755106792996,3,Premium,1,4.0,Nordeste,174.8204034781083,Chrome,6,0,C00298,1
299,22,48,4,55,1,0.4806836896172699,4,Basic,1,4.0,Nordeste,23.60774894311286,Edge,16,0,C00299,1
300,54,48,6,44,0,0.5478744069373253,8,Premium,1,3.7,Nordeste,135.8106273152343,Edge,11,0,C00300,1
301,49,46,15,9,1,0.12747017536033012,0,Basic,1,4.8,Sudeste,37.19128873018324,Chrome,2,0,C00301,1
302,26,6,17,47,0,0.27012127411302045,9,Standard,1,4.8,Norte,42.024885989179666,Safari,23,1,C00302,1
303,58,34,5,40,2,0.5371557625439296,2,Premium,1,3.9,Nordeste,19.991106052690146,Safari,9,0,C00303,1
304,52,14,1,39,3,0.19355416529626113,0,Standard,1,3.7,Nordeste,26.004787869827872,Firefox,10,0,C00304,1
305,36,48,12,56,2,0.8395896331090902,4,Standard,1,2.5,Nordeste,53.922504560053895,Edge,18,0,C00305,1
306,65,23,9,46,4,0.7834878649579673,4,Standard,1,2.7,Norte,31.491008725439762,Safari,12,0,C00306,1
307,33,20,20,21,0,0.5681702092602654,2,Standard,1,1.6,Sul,25.127301687766728,Safari,7,0,C00307,1
308,20,13,19,26,4,0.4949269328766678,4,Basic,1,3.3,Sul,1.465725927622018,Safari,4,0,C00308,1
309,37,47,10,38,1,0.9295583229960941,0,Standard,1,2.4,Sul,23.022266479847136,Safari,16,0,C00309,1
310,41,44,25,21,1,0.752337188109945,1,Basic,0,2.7,Nordeste,10.58123923940451,Edge,16,0,C00310,1
311,50,41,20,54,2,0.03812887561563005,1,Premium,1,4.7,Norte,133.66743965687778,Safari,6,0,C00311,1
312,41,32,1,18,3,0.22338284615694104,9,Standard,1,4.4,Sul,14.831171244547004,Safari,21,1,C00312,1
313,69,26,7,35,3,0.07298205119428625,0,Standard,1,2.9,Sudeste,3.1682696861928394,Edge,7,0,C00313,1
314,28,50,23,8,0,0.99468470429117,5,Premium,0,3.1,Centro-Oeste,9.122841183494838,Safari,5,0,C00314,1
315,66,53,21,18,2,0.4221909050276892,6,Basic,1,5.0,Centro-Oeste,6.808001265464468,Safari,5,0,C00315,1
316,25,14,18,1,3,0.13419647289090397,1,Premium,1,2.7,Centro-Oeste,9.855708118449211,Edge,9,0,C00316,1
317,53,52,19,27,1,0.3581700842176877,0,Premium,1,4.2,Sudeste,13.843620831033196,Chrome,6,0,C00317,1
318,55,57,16,58,1,0.97994902622684,4,Premium,1,5.0,Norte,153.13995160512474,Edge,22,0,C00318,1
319,57,36,15,38,2,0.14300169248769845,8,Premium,1,3.7,Sudeste,72.56118225433865,Chrome,17,0,C00319,1
320,37,8,24,21,0,0.3569435865005809,6,Basic,1,3.9,Norte,12.746558315786427,Firefox,16,1,C00320,1
321,52,40,9,50,1,0.2758007723682526,4,Standard,0,1.8,Norte,56.63444836439676,Edge,12,0,C00321,1
322,65,22,4,5,1,0.7902168717684871,4,Standard,1,3.1,Centro-Oeste,51.790302582722056,Chrome,9,0,C00322,1
323,42,22,13,46,2,0.025506306944573565,8,Basic,1,3.7,Sudeste,19.81582304517987,Firefox,4,0,C00323,1
324,52,16,23,6,3,0.9467146843532088,9,Premium,1,4.9,Nordeste,23.125115027533113,Edge,18,0,C00324,1
325,42,27,18,5,5,0.8686967258083403,5,Basic,1,3.0,Norte,116.04024697110246,Firefox,21,1,C00325,1
326,46,56,3,32,4,0.3643678837636226,9,Basic,1,3.6,Nordeste,32.771616580154046,Chrome,16,0,C00326,1
327,35,10,19,59,1,0.9012525113184369,5,Standard,0,4.7,Nordeste,143.12129629420235,Chrome,15,0,C00327,1
328,63,25,15,13,0,0.42573382070530863,2,Standard,0,4.6,Centro-Oeste,10.085468877733202,Safari,16,0,C00328,1
329,35,31,23,0,3,0.29192237122797393,2,Premium,1,3.9,Centro-Oeste,1.8947356555917343,Chrome,14,0,C00329,1
330,19,21,14,24,0,0.4070052474354071,8,Basic,1,2.9,Norte,33.86332339060363,Edge,21,0,C00330,1
331,52,27,27,5,3,0.8249984502455182,8,Standard,1,4.0,Sudeste,44.52301849155843,Edge,6,0,C00331,1
332,33,17,8,27,0,0.5611303043182677,4,Standard,1,3.7,Sudeste,36.70594556358677,Edge,6,0,C00332,1
333,58,33,2,17,2,0.21721932905926433,9,Premium,1,2.3,Nordeste,52.6293021288745,Firefox,23,0,C00333,1
334,53,31,22,26,3,0.06968643896344207,5,Basic,1,3.3,Sudeste,21.836825390150178,Edge,15,0,C00334,1
335,50,50,8,48,2,0.6065570225778935,6,Premium,1,4.1,Centro-Oeste,7.225476886738822,Firefox,22,0,C00335,1
336,21,42,17,58,3,0.8184138186706148,8,Basic,0,5.0,Norte,16.423955886413797,Chrome,23,0,C00336,1
337,50,26,3,59,2,0.8555132387596497,6,Basic,1,2.7,Norte,3.7611192755309846,Safari,2,1,C00337,1
338,31,21,18,1,0,0.8229270279512103,4,Premium,1,4.4,Nordeste,3.6447643841374124,Firefox,12,0,C00338,1
339,38,36,23,39,1,0.5134329819835595,7,Basic,1,2.9,Centro-Oeste,23.542544940826755,Chrome,2,1,C00339,1
340,65,1,3,20,2,0.37771732831806504,8,Standard,1,3.4,Nordeste,113.67278683993534,Safari,1,0,C00340,1
341,37,4,8,22,1,0.9754026350296847,2,Premium,1,3.1,Sul,34.055752007470545,Firefox,21,0,C00341,1
342,25,4,0,54,0,0.9224110061713796,2,Standard,1,5.0,Sul,9.286022399615328,Safari,22,0,C00342,1
343,24,26,0,1,0,0.7520285455314574,4,Premium,1,4.1,Sul,22.404638794893927,Chrome,3,0,C00343,1
344,20,4,19,15,0,0.43007227206861054,1,Standard,1,4.3,Centro-Oeste,190.1010516923733,Chrome,4,0,C00344,1
345,34,49,18,3,3,0.9734658798466473,7,Standard,1,2.8,Nordeste,1.5764737676738336,Safari,16,0,C00345,1
346,50,9,2,33,3,0.3739030480918649,9,Basic,1,4.0,Norte,46.018055953666476,Edge,14,0,C00346,1
347,65,30,9,54,4,0.684482770703669,4,Premium,0,2.3,Sul,47.11275146146216,Edge,5,0,C00347,1
348,29,51,11,4,2,0.2943081499527662,4,Basic,1,1.0,Sul,106.64827010206865,Firefox,14,0,C00348,1
349,68,45,17,48,3,0.8356781792841096,5,Basic,1,3.1,Sudeste,26.90253993539506,Edge,3,0,C00349,1
350,39,4,13,33,0,0.8601336475100224,7,Premium,1,4.9,Nordeste,27.364916241125382,Safari,14,0,C00350,1
351,39,5,9,21,2,0.5091206884112272,7,Premium,0,3.1,Sul,173.78976088822483,Edge,3,0,C00351,1
352,63,45,9,45,3,0.5621749010159435,7,Premium,0,4.2,Nordeste,1.2125214675868716,Safari,3,0,C00352,1
353,47,23,17,19,0,0.9485596527513723,0,Standard,1,5.0,Sudeste,46.753559814071934,Firefox,21,0,C00353,1
354,55,16,23,38,3,0.14211966626378514,0,Standard,1,3.4,Sudeste,60.49438262239375,Safari,20,1,C00354,1
355,55,22,0,46,5,0.47138561906818044,9,Basic,1,5.0,Sul,4.7769098997997705,Chrome,1,0,C00355,1
356,62,37,29,49,4,0.5284230496847241,0,Premium,0,1.4,Nordeste,62.51358142240071,Edge,19,0,C00356,1
357,68,8,14,12,2,0.8164428028833721,7,Basic,1,2.9,Norte,53.88581527209183,Chrome,15,0,C00357,1
358,25,48,7,43,3,0.777817779246656,9,Basic,0,4.0,Sudeste,0.8242383417004059,Safari,14,0,C00358,1
359,44,33,25,33,0,0.6020687247883744,3,Premium,0,3.4,Norte,94.8515795492242,Firefox,10,0,C00359,1
360,44,55,2,43,1,0.15559334275539383,2,Basic,1,4.1,Sul,50.65440089648621,Chrome,1,0,C00360,1
361,51,38,17,5,1,0.40620423140209494,1,Standard,1,2.5,Norte,130.65125446203527,Chrome,9,1,C00361,1
362,38,43,8,55,1,0.09120663195698031,9,Premium,0,5.0,Centro-Oeste,49.24726604840452,Firefox,1,0,C00362,1
363,47,16,15,28,3,0.1503519606686733,8,Premium,1,5.0,Sul,27.66758204131486,Safari,3,0,C00363,1
364,50,5,20,32,1,0.22650700883821362,3,Standard,1,4.2,Nordeste,47.88297445220071,Safari,11,0,C00364,1
365,45,16,14,52,3,0.33365986610016585,7,Premium,1,2.5,Sul,99.5144148935682,Safari,0,0,C00365,1
366,64,7,29,0,1,0.4401757395962712,0,Premium,0,3.5,Sul,27.35062506254245,Chrome,15,1,C00366,1
367,50,51,4,46,1,0.7206697956357409,0,Standard,1,4.6,Sul,27.480784970636613,Edge,1,0,C00367,1
368,22,1,12,58,1,0.023182222004655473,5,Basic,1,2.9,Sul,5.4622722021556855,Chrome,7,1,C00368,1
369,65,9,21,47,0,0.8719773955965867,8,Basic,1,5.0,Nordeste,41.451625657584145,Edge,6,0,C00369,1
370,36,18,19,53,1,0.9920804883010977,0,Standard,1,3.9,Nordeste,29.33714058789058,Firefox,4,0,C00370,1
371,21,45,6,6,2,0.9641157277790724,4,Standard,0,3.3,Norte,23.742621124923822,Safari,4,0,C00371,1
372,52,58,15,21,3,0.4249750936649318,8,Basic,1,4.5,Nordeste,1.998121548938114,Firefox,14,1,C00372,1
373,66,47,6,31,3,0.39936052911357844,7,Standard,1,2.7,Sul,46.30370258218427,Safari,10,0,C00373,1
374,34,3,26,13,5,0.5223252476912007,7,Premium,1,3.2,Norte,2.8484353040466295,Firefox,7,0,C00374,1
375,61,24,24,56,1,0.6646056483421601,8,Basic,1,2.9,Norte,4.627663490980153,Firefox,18,0,C00375,1
376,45,28,21,50,3,0.27759238459675517,6,Standard,1,1.9,Norte,2.6876333803532506,Safari,20,0,C00376,1
377,47,10,15,23,0,0.6549369771993264,8,Premium,0,1.4,Norte,16.711682339098278,Safari,13,1,C00377,1
378,46,9,12,18,0,0.3092440339288359,7,Standard,1,2.6,Norte,36.37785471796554,Safari,21,0,C00378,1
379,63,13,16,26,5,0.6606664898216713,5,Standard,1,2.8,Nordeste,45.242212573676625,Chrome,21,0,C00379,1
380,23,48,8,59,4,0.652693015163167,4,Basic,1,4.2,Sudeste,21.177049558006857,Chrome,5,1,C00380,1
381,52,35,11,22,1,0.0008290915385796849,2,Standard,1,3.1,Sul,59.43290781238806,Safari,19,0,C00381,1
382,58,54,12,44,1,0.8712497756520546,2,Premium,1,4.1,Norte,75.97145708581169,Safari,23,0,C00382,1
383,54,23,25,20,2,0.19254880971349975,6,Standard,1,1.9,Sudeste,46.16437583930974,Edge,12,0,C00383,1
384,41,47,8,43,1,0.9927600307603817,0,Basic,1,3.8,Norte,20.89456016042627,Edge,1,0,C00384,1
385,46,17,4,28,2,0.5500400756554533,9,Premium,1,2.0,Sul,2.3447877594563886,Firefox,3,1,C00385,1
386,66,46,6,0,4,0.38650570821571795,5,Basic,1,3.0,Norte,137.82621374190907,Chrome,2,0,C00386,1
387,63,7,0,30,0,0.09171407001675547,4,Basic,1,4.5,Sul,191.65290737533712,Firefox,11,0,C00387,1
388,48,52,3,26,2,0.6809834452235977,0,Basic,1,3.2,Sul,5.145428563768433,Firefox,19,1,C00388,1
389,52,16,27,43,2,0.3597861707605966,4,Standard,1,2.4,Nordeste,27.09241044060005,Firefox,19,0,C00389,1
390,50,53,25,35,2,0.9629760074548126,2,Standard,1,4.7,Sul,12.42356557676867,Safari,22,0,C00390,1
391,69,40,3,26,2,0.8572724129819447,5,Standard,1,4.4,Sul,39.44792130547158,Safari,5,0,C00391,1
392,38,36,15,14,8,0.1244127243563189,0,Premium,1,5.0,Norte,33.37602158177822,Edge,4,0,C00392,1
393,49,20,4,24,1,0.4576870628613029,8,Basic,0,2.3,Nordeste,12.066104092536117,Safari,3,0,C00393,1
394,40,24,21,47,4,0.44410899697383,1,Premium,1,1.7,Sul,119.81851356477698,Edge,10,0,C00394,1
395,50,47,3,14,1,0.7087754260883123,7,Standard,0,5.0,Centro-Oeste,111.77395255450939,Edge,21,0,C00395,1
396,20,5,5,39,5,0.272947878299035,5,Premium,1,2.2,Sul,59.538391718692985,Firefox,17,0,C00396,1
397,35,45,25,18,1,0.8362223066560801,2,Basic,1,3.5,Norte,63.553127656252286,Chrome,15,1,C00397,1
398,42,6,22,46,3,0.9414522363879652,1,Premium,1,3.4,Centro-Oeste,21.45578860198301,Edge,17,1,C00398,1
399,59,28,2,49,1,0.55233961845138,8,Premium,0,2.8,Nordeste,24.495443356400834,Firefox,19,0,C00399,1
400,48,59,24,10,1,0.9272520298359649,1,Premium,0,2.3,Centro-Oeste,33.46465011123932,Edge,20,0,C00400,1
401,20,5,7,40,2,0.32536055617716797,3,Standard,1,3.1,Norte,51.01164706790037,Firefox,21,0,C00401,1
402,57,49,16,32,1,0.31733276201239513,1,Standard,1,4.4,Sudeste,28.490840963297437,Safari,15,1,C00402,1
403,63,39,28,40,3,0.7233433532749864,4,Basic,1,2.9,Sudeste,15.85081707824198,Safari,0,0,C00403,1
404,41,38,17,59,1,0.4443634801325185,1,Basic,0,2.3,Norte,101.619890336146,Chrome,4,0,C00404,1
405,67,2,17,22,3,0.27615486577045223,0,Standard,1,3.6,Centro-Oeste,16.380358970396454,Edge,7,0,C00405,1
406,49,43,25,11,1,0.30963951925198374,2,Standard,1,1.5,Norte,48.921952644802495,Edge,13,0,C00406,1
407,64,39,24,1,1,0.8323637265051719,3,Premium,1,3.8,Nordeste,62.04922954948249,Chrome,16,0,C00407,1
408,39,54,11,42,3,0.646997384760446,4,Premium,1,4.1,Nordeste,48.8317610631148,Firefox,10,0,C00408,1
409,40,21,24,20,1,0.7914644648614682,3,Standard,1,3.0,Nordeste,69.77534022761218,Safari,10,0,C00409,1
410,19,40,24,13,1,0.41277503481426425,1,Premium,1,4.3,Sul,11.254705848681754,Safari,23,0,C00410,1
411,44,37,0,33,5,0.9388197806515802,1,Basic,1,3.4,Sul,24.923413663254298,Chrome,12,0,C00411,1
412,59,59,22,14,1,0.8907066078315099,1,Standard,1,3.2,Norte,40.843571056680155,Safari,0,0,C00412,1
413,19,18,11,20,1,0.03578921278122327,5,Premium,1,2.5,Sudeste,102.35327399445502,Edge,15,1,C00413,1
414,43,54,10,22,2,0.3649412663468087,9,Basic,1,4.5,Norte,172.0296272428052,Chrome,2,1,C00414,1
415,34,48,12,20,5,0.07392210638177876,2,Standard,1,3.0,Norte,98.1661683682733,Edge,21,0,C00415,1
416,57,46,2,49,3,0.23780107053745392,2,Standard,1,3.2,Nordeste,6.670031455338557,Firefox,0,0,C00416,1
417,50,12,26,58,5,0.925684508011927,5,Standard,0,4.2,Sudeste,1.4608629036887824,Chrome,7,0,C00417,1
418,26,17,24,13,2,0.8959202792059642,0,Premium,1,2.7,Nordeste,16.61046656220705,Firefox,0,0,C00418,1
419,60,37,7,20,4,0.056096466080472696,5,Premium,1,2.7,Sudeste,26.148874332278503,Firefox,8,0,C00419,1
420,65,46,2,59,1,0.035775432384393624,4,Standard,1,3.5,Nordeste,6.676291650662192,Firefox,16,0,C00420,1
421,56,38,16,11,2,0.6458933248013687,2,Standard,1,1.9,Sudeste,56.892454822845565,Chrome,4,0,C00421,1
422,46,15,24,41,3,0.2358474857219014,8,Premium,1,3.9,Nordeste,115.42146886954951,Chrome,21,0,C00422,1
423,59,7,12,45,1,0.0022221391571406457,7,Premium,1,3.5,Sudeste,25.4867530520075,Safari,13,0,C00423,1
424,43,14,9,53,5,0.8329587127397644,2,Premium,1,1.8,Sudeste,225.90262103047021,Chrome,1,0,C00424,1
425,52,50,16,46,0,0.3842786530298473,4,Standard,1,1.3,Norte,17.275272738292152,Safari,23,0,C00425,1
426,67,1,2,4,4,0.4171972713750449,0,Premium,1,2.9,Centro-Oeste,25.886039119388972,Safari,17,0,C00426,1
427,42,38,12,1,2,0.10922932979213851,4,Standard,1,3.1,Nordeste,2.838827839245989,Edge,6,0,C00427,1
428,41,3,21,21,2,0.4752435312783936,1,Standard,1,4.7,Sul,62.08779078453917,Safari,10,0,C00428,1
429,30,37,5,5,2,0.776216250598956,3,Standard,1,5.0,Nordeste,0.6608244943925042,Safari,12,0,C00429,1
430,24,44,13,43,4,0.29963284595503936,2,Basic,1,2.7,Nordeste,28.098713476267545,Chrome,20,0,C00430,1
431,53,31,26,1,2,0.8278719822804261,8,Standard,1,2.6,Centro-Oeste,12.825428129909138,Safari,7,0,C00431,1
432,62,43,9,28,1,0.6502232966415662,4,Standard,1,4.9,Sul,49.70750749655884,Edge,14,0,C00432,1
433,37,13,19,35,6,0.4151047838849641,7,Standard,1,3.9,Centro-Oeste,12.08140294062592,Safari,6,0,C00433,1
434,18,48,15,6,0,0.5046450970034464,0,Premium,0,5.0,Sul,40.939229802097294,Safari,13,1,C00434,1
435,25,18,17,15,1,0.11176886261904839,5,Premium,1,3.3,Centro-Oeste,4.328372216322284,Edge,20,0,C00435,1
436,63,17,12,32,4,0.8938972093542981,6,Basic,1,4.5,Sul,4.061773125312002,Safari,23,1,C00436,1
437,33,17,9,32,4,0.8938564767219945,3,Standard,1,5.0,Sudeste,108.6203865299521,Firefox,21,0,C00437,1
438,31,11,5,13,4,0.38245153535587384,6,Premium,1,2.3,Sudeste,76.71594259517981,Safari,19,1,C00438,1
439,29,20,9,42,5,0.6589536350100865,5,Basic,0,2.5,Nordeste,171.47202953177126,Firefox,10,0,C00439,1
440,68,10,4,11,5,0.7646181719250561,5,Basic,0,3.9,Nordeste,12.907610968823398,Firefox,7,0,C00440,1
441,40,29,28,42,3,0.8257033409988689,2,Standard,1,3.5,Norte,17.3007533636808,Safari,11,0,C00441,1
442,32,48,5,5,1,0.7246697005892588,2,Standard,1,3.7,Nordeste,317.08750613430624,Safari,8,1,C00442,1
443,45,34,6,54,1,0.5011372013473568,1,Premium,0,2.7,Sul,56.97243789483415,Safari,14,0,C00443,1
444,51,17,10,11,3,0.6978459228393011,2,Standard,1,3.5,Centro-Oeste,17.957483299461302,Firefox,6,1,C00444,1
445,19,54,15,52,0,0.9474217066445613,6,Premium,0,3.1,Centro-Oeste,14.902431017258275,Chrome,20,0,C00445,1
446,49,52,24,30,3,0.47143316042997996,1,Standard,1,4.0,Sudeste,92.0814796137219,Firefox,13,1,C00446,1
447,40,42,11,11,3,0.08176280467461505,4,Premium,1,4.4,Sudeste,25.55303540966024,Chrome,4,0,C00447,1
448,39,13,11,9,3,0.8085876128186614,3,Basic,1,2.0,Nordeste,2.085026722596591,Chrome,21,0,C00448,1
449,68,44,29,39,3,0.7212556370821832,3,Basic,1,4.8,Sudeste,22.49856578906832,Safari,10,0,C00449,1
